Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,LabelThemes,Catalog,Filename,InternalID,UniqueEntryID
colorful striped knit cap,https://acnhcdn.com/acdb/headwear/CapHatColorful3.png,Yellow,No,880,220,Yellow,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; outdoorsy,For sale,CapHatColorful3,10959,5umtCd4PB35mTEBfk
colorful striped knit cap,https://acnhcdn.com/acdb/headwear/CapHatColorful4.png,Purple,No,880,220,Purple,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; outdoorsy,For sale,CapHatColorful4,10960,kjWy2e4uNkWHZ3o3p
colorful striped knit cap,https://acnhcdn.com/acdb/headwear/CapHatColorful5.png,Light blue,No,880,220,Light blue,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; outdoorsy,For sale,CapHatColorful5,10961,Q2bPLK8wsnwGPMxN9
combat helmet,https://acnhcdn.com/acdb/headwear/CapHatCombat0.png,Avocado,No,1120,280,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy,For sale,CapHatCombat0,5316,bThWbsCsNjRFycArk
combat helmet,https://acnhcdn.com/acdb/headwear/CapHatCombat1.png,Brown,No,1120,280,Black,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy,For sale,CapHatCombat1,10226,4xSCqGw5N8a9AxF6i
composer's wig,https://acnhcdn.com/acdb/headwear/CapHelmetMusicBlack.png,Hair Color,No,1680,420,Colorful,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical; work,For sale,CapHelmetMusicBlack,5696,kmehP3Am6XP3sH2KN
cool hyacinth crown,https://acnhcdn.com/acdb/headwear/CapOrnamentHyacinth2.png,Blue,Yes,NFS,1280,Blue,Orange,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentHyacinth2,5097,95vRHFGEYo5ZGQssX
cool pansy crown,https://acnhcdn.com/acdb/headwear/CapOrnamentPansy2.png,Colorful,Yes,NFS,960,Red,Blue,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentPansy2,5106,GyeNhCRzLNF33hKqh
cool windflower crown,https://acnhcdn.com/acdb/headwear/CapOrnamentAnemone2.png,Colorful,Yes,NFS,960,Pink,Blue,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentAnemone2,5100,8gj25M44duF3QM6Cu
cosmos crown,https://acnhcdn.com/acdb/headwear/CapOrnamentCosmos1.png,Colorful,Yes,NFS,480,Colorful,Colorful,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentCosmos1,5108,jF2NZPn7WLhoNzDic
crown,https://acnhcdn.com/acdb/headwear/CapOrnamentAQueen0.png,Gold,No,1000000,250000,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,CapOrnamentAQueen0,8000,HsmAmzyoymYTYqKFg
cute lily crown,https://acnhcdn.com/acdb/headwear/CapOrnamentYuri2.png,Colorful,Yes,NFS,800,Pink,Orange,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentYuri2,5115,7asbWZybHzvF3zE7j
cute rose crown,https://acnhcdn.com/acdb/headwear/CapOrnamentRose2.png,Colorful,Yes,NFS,960,Pink,Orange,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentRose2,5112,Fj9YYwxNxHsQEy9vv
cycling cap,https://acnhcdn.com/acdb/headwear/CapHatCycle0.png,Blue,No,1100,275,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,CapHatCycle0,5257,3E8cqPTbQkn6s782m
cycling cap,https://acnhcdn.com/acdb/headwear/CapHatCycle1.png,Black & blue,No,1100,275,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,CapHatCycle1,11668,nyyNBZsvn3jwbZ4Gd
cycling cap,https://acnhcdn.com/acdb/headwear/CapHatCycle2.png,Black & red,No,1100,275,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,CapHatCycle2,11669,TpW8PjjyqbTLYpSPi
cycling cap,https://acnhcdn.com/acdb/headwear/CapHatCycle3.png,Yellow & avocado,No,1100,275,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,CapHatCycle3,11670,r6hDFg37Hgnjd5vTd
cycling cap,https://acnhcdn.com/acdb/headwear/CapHatCycle4.png,Red & green,No,1100,275,Green,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,CapHatCycle4,11671,GFa3NnPb5qaci6X8N
cycling cap,https://acnhcdn.com/acdb/headwear/CapHatCycle5.png,Red,No,1100,275,Red,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,CapHatCycle5,11672,joTipBDN2YiPMpAe4
cycling cap,https://acnhcdn.com/acdb/headwear/CapHatCycle6.png,Lime & purple,No,1100,275,Purple,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,CapHatCycle6,11673,atXoAhZPftSWwfuNn
cycling cap,https://acnhcdn.com/acdb/headwear/CapHatCycle7.png,Blue & purple,No,1100,275,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,CapHatCycle7,11674,Gqg3MTGrfcxQEzgDw
DAL cap,https://acnhcdn.com/acdb/headwear/CapHatDal0.png,Blue,No,NFS,1010,Blue,Yellow,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,Simple,outdoorsy; sporty; vacation,Not for sale,CapHatDal0,12132,HmDxQzzqcLnkqBTAc
dandy hat,https://acnhcdn.com/acdb/headwear/CapHatCasquette0.png,Camel,No,1100,275,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,CapHatCasquette0,5333,2BeZbWe4SHpLpCYy3
dandy hat,https://acnhcdn.com/acdb/headwear/CapHatCasquette1.png,Blue,No,1100,275,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,CapHatCasquette1,11531,3wDCpqJQpzaj9CxYk
dandy hat,https://acnhcdn.com/acdb/headwear/CapHatCasquette2.png,Green,No,1100,275,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,CapHatCasquette2,11532,HbA8YckX9QtLbKrTp
dandy hat,https://acnhcdn.com/acdb/headwear/CapHatCasquette3.png,Purple,No,1100,275,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,CapHatCasquette3,11533,ETjNE3CojZXppAi7y
dandy hat,https://acnhcdn.com/acdb/headwear/CapHatCasquette4.png,Gray,No,1100,275,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,CapHatCasquette4,11534,wQ6Su5qGTyjJmy5g4
dandy hat,https://acnhcdn.com/acdb/headwear/CapHatCasquette5.png,White,No,1100,275,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,CapHatCasquette5,11535,4mb7j2hfguEA5wZ5k
dark cosmos crown,https://acnhcdn.com/acdb/headwear/CapOrnamentCosmos3.png,Dark red,Yes,NFS,3360,Red,Red,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentCosmos3,5110,jx7LXntCK2GiwXTo7
dark lily crown,https://acnhcdn.com/acdb/headwear/CapOrnamentYuri3.png,Dark red,Yes,NFS,960,Red,Black,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentYuri3,5116,tQPbQCDeX6muarGM2
dark tulip crown,https://acnhcdn.com/acdb/headwear/CapOrnamentTulip3.png,Dark red,Yes,NFS,800,Red,Black,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentTulip3,5104,b4SfkEZZkMpc9qPDu
denim cap,https://acnhcdn.com/acdb/headwear/CapHatDenim0.png,Blue,No,770,192,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy; sporty,For sale,CapHatDenim0,5256,eZgTWRWftQMBQQ7es
denim cap,https://acnhcdn.com/acdb/headwear/CapHatDenim1.png,Light blue,No,770,192,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy; sporty,For sale,CapHatDenim1,11520,mavAuYBGHCsYFM2TX
denim cap,https://acnhcdn.com/acdb/headwear/CapHatDenim2.png,Black,No,770,192,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy; sporty,For sale,CapHatDenim2,11521,ceSm5pXs7zvDcNQN9
denim cap,https://acnhcdn.com/acdb/headwear/CapHatDenim3.png,White,No,770,192,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy; sporty,For sale,CapHatDenim3,11522,hPaLtTcNfhbbDvwDj
detective hat,https://acnhcdn.com/acdb/headwear/CapHatDetective0.png,Brown,No,2100,525,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,CapHatDetective0,5371,SXLWLFCCLsThXCtvb
detective hat,https://acnhcdn.com/acdb/headwear/CapHatDetective1.png,Gray,No,2100,525,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,CapHatDetective1,11819,hG3EBHxFL38zt2KaF
detective hat,https://acnhcdn.com/acdb/headwear/CapHatDetective2.png,Beige,No,2100,525,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,CapHatDetective2,11820,omkTsG5zKQggz5kh6
DJ cap,https://acnhcdn.com/acdb/headwear/CapBangsHeadphone0.png,Blue,No,770,192,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy; sporty,For sale,CapBangsHeadphone0,5682,m2A9G6oaXagTxdqBL
DJ cap,https://acnhcdn.com/acdb/headwear/CapBangsHeadphone1.png,Pink,No,770,192,Pink,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy; sporty,For sale,CapBangsHeadphone1,11536,nSjJxHePsoxyZkCBv
DJ cap,https://acnhcdn.com/acdb/headwear/CapBangsHeadphone2.png,Orange,No,770,192,Orange,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy; sporty,For sale,CapBangsHeadphone2,11537,5p3Q6mLEqr2CC7zRS
DJ cap,https://acnhcdn.com/acdb/headwear/CapBangsHeadphone3.png,Black,No,770,192,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy; sporty,For sale,CapBangsHeadphone3,11538,goCGnSxhi3dXDzWrb
do-rag,https://acnhcdn.com/acdb/headwear/CapHatTriangle0.png,Yellow,No,560,140,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,work,For sale,CapHatTriangle0,5145,REoEqtTNsTJMRwEbK
do-rag,https://acnhcdn.com/acdb/headwear/CapHatTriangle1.png,Blue,No,560,140,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,work,For sale,CapHatTriangle1,10744,Hit7pRscB5rzESY7p
do-rag,https://acnhcdn.com/acdb/headwear/CapHatTriangle2.png,Red,No,560,140,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,work,For sale,CapHatTriangle2,10745,59YYmLu9PCXhnG7rQ
do-rag,https://acnhcdn.com/acdb/headwear/CapHatTriangle3.png,Pink,No,560,140,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,work,For sale,CapHatTriangle3,10746,nHiB24TbQu6WZiKWt
do-rag,https://acnhcdn.com/acdb/headwear/CapHatTriangle4.png,Black,No,560,140,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,work,For sale,CapHatTriangle4,10747,kMwprrwYCa7gHoxwd
do-rag,https://acnhcdn.com/acdb/headwear/CapHatTriangle5.png,Purple,No,560,140,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,work,For sale,CapHatTriangle5,10748,2T2zrhHDbm9g7JPgL
do-rag,https://acnhcdn.com/acdb/headwear/CapHatTriangle6.png,Green,No,560,140,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,work,For sale,CapHatTriangle6,10749,ZkS777yWnbeDvLwRs
do-rag,https://acnhcdn.com/acdb/headwear/CapHatTriangle7.png,Beige,No,560,140,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,work,For sale,CapHatTriangle7,10750,4DbxvejJF4rG9XJN8
dotted shower cap,https://acnhcdn.com/acdb/headwear/CapHatShowercap0.png,Pink,No,560,140,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,CapHatShowercap0,5298,8r6Dii3ZfTYyRTTjq
dotted shower cap,https://acnhcdn.com/acdb/headwear/CapHatShowercap1.png,Blue,No,560,140,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,CapHatShowercap1,10825,EdHBGXayXrAsHKEBr
earth-egg shell,https://acnhcdn.com/acdb/headwear/CapHatEggground0.png,None,Yes,NFS,800,Red,Yellow,1x1,Crafting,Obtained after collecting Earth Eggs during Bunny Day Event,1.1.0a,Active,fairy tale; party; theatrical,Not for sale,CapHatEggground0,12439,h6ryjyiv5qwNZm9eB
egg party hat,https://acnhcdn.com/acdb/headwear/CapHatEggparty0.png,None,Yes,NFS,4800,Colorful,Colorful,1x1,Crafting,"Obtained after collecting all egg outfits (shell, dress, and shoe)",1.1.0a,Gorgeous,fairy tale; party; theatrical,Not for sale,CapHatEggparty0,12446,Bb3qhdGwvMtNwT5GZ
eggshell,https://acnhcdn.com/acdb/headwear/CapHatEggWhite.png,White,No,560,140,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,fairy tale; party; theatrical,For sale,CapHatEggWhite,5642,TEiK2TDpJv6JHYgrp
elder mask,https://acnhcdn.com/acdb/headwear/CapMaskOkinaWhite.png,White,No,NFS,1500,Beige,Black,1x1,Gulliver,,1.0.0,Elegant,goth; theatrical,Not for sale,CapMaskOkinaWhite,6035,bh3dK6zyGkdsDwhkr
elegant hat,https://acnhcdn.com/acdb/headwear/CapHatElegant0.png,Purple,No,2100,525,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,CapHatElegant0,5351,f7zQnF4fRqSuATtXx
elegant hat,https://acnhcdn.com/acdb/headwear/CapHatElegant1.png,Green,No,2100,525,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,CapHatElegant1,10888,QduKLLEmHAAHLo3C3
elegant hat,https://acnhcdn.com/acdb/headwear/CapHatElegant2.png,Red,No,2100,525,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,CapHatElegant2,10889,GWEAhf57GwXo3boXZ
elegant hat,https://acnhcdn.com/acdb/headwear/CapHatElegant3.png,White,No,2100,525,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,CapHatElegant3,10890,u4Sb2dKkCR7iMQxWC
elegant hat,https://acnhcdn.com/acdb/headwear/CapHatElegant4.png,Black,No,2100,525,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,CapHatElegant4,10891,mjttiaNjDvBNuTRZk
explorer's hat,https://acnhcdn.com/acdb/headwear/CapHatExpedition0.png,Camel,No,1040,260,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,CapHatExpedition0,5136,Ja3vyxddBABXJdnyQ
explorer's hat,https://acnhcdn.com/acdb/headwear/CapHatExpedition1.png,Avocado,No,1040,260,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,CapHatExpedition1,11809,Ydh2XcTMXEErnPn5x
explorer's hat,https://acnhcdn.com/acdb/headwear/CapHatExpedition2.png,Beige,No,1040,260,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,CapHatExpedition2,11810,u2tGd3cFjEEuDmKPy
explorer's hat,https://acnhcdn.com/acdb/headwear/CapHatExpedition3.png,Blue,No,1040,260,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,CapHatExpedition3,11811,TyiG26o9CgAF2h8LA
fairy-tale hood,https://acnhcdn.com/acdb/headwear/CapBangsCowl0.png,Red,No,1560,390,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl0,5323,p3AtA6bS7YcZLq3Qw
fairy-tale hood,https://acnhcdn.com/acdb/headwear/CapBangsCowl1.png,Pink,No,1560,390,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl1,11836,sR9v8xTFNRtNbKmG5
fairy-tale hood,https://acnhcdn.com/acdb/headwear/CapBangsCowl2.png,Yellow,No,1560,390,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl2,11837,Wx5B35p2xXLd5mPnC
fairy-tale hood,https://acnhcdn.com/acdb/headwear/CapBangsCowl3.png,Green,No,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl3,11838,s27b2n9G7LNTDLeCh
fairy-tale hood,https://acnhcdn.com/acdb/headwear/CapBangsCowl4.png,Blue,No,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl4,11839,f6NNsRJYLfGSDpmNC
fairy-tale hood,https://acnhcdn.com/acdb/headwear/CapBangsCowl5.png,Light blue,No,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl5,11840,zDirv3XciaScThq7G
fairy-tale hood,https://acnhcdn.com/acdb/headwear/CapBangsCowl6.png,Light green,No,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl6,11841,8vyq8tmyGc6iYFr4a
fairy-tale hood,https://acnhcdn.com/acdb/headwear/CapBangsCowl7.png,Orange,No,1560,390,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl7,11842,yKxdQZF5kp4m8Wsss
faux-fur hat,https://acnhcdn.com/acdb/headwear/CapHatUshanka0.png,Beige,No,1300,325,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka0,5144,6ZgCgtCnoJFuj6jxf
faux-fur hat,https://acnhcdn.com/acdb/headwear/CapHatUshanka1.png,Brown,No,1300,325,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka1,10920,MXLMvkhrb8dS8RExf
faux-fur hat,https://acnhcdn.com/acdb/headwear/CapHatUshanka2.png,Gray,No,1300,325,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka2,10921,dhSRykyYK42XHEST5
faux-fur hat,https://acnhcdn.com/acdb/headwear/CapHatUshanka3.png,Black,No,1300,325,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka3,10922,Zc3ysPxiArnwyNZPd
faux-fur hat,https://acnhcdn.com/acdb/headwear/CapHatUshanka4.png,Pink,No,1300,325,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka4,10923,g2SpDCL9RQKeo8DXL
faux-fur hat,https://acnhcdn.com/acdb/headwear/CapHatUshanka5.png,White,No,1300,325,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka5,10924,om6xFnwFeAiAbCEdX
faux-fur hat,https://acnhcdn.com/acdb/headwear/CapHatUshanka6.png,Red,No,1300,325,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka6,10925,vpdiNfhXdPmamBECw
fedora,https://acnhcdn.com/acdb/headwear/CapHatFelt0.png,Beige,No,1100,275,Beige,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt0,5301,JBBdsfZAd7BjXcyko
fedora,https://acnhcdn.com/acdb/headwear/CapHatFelt1.png,Black,No,1100,275,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt1,11045,zTSoW9sFAM4jqkCmD
fedora,https://acnhcdn.com/acdb/headwear/CapHatFelt2.png,Green,No,1100,275,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt2,11046,nwx3eQHk7YjNCAHzw
fedora,https://acnhcdn.com/acdb/headwear/CapHatFelt3.png,Gray,No,1100,275,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt3,11047,EX6P3biqxQkLeapFs
fedora,https://acnhcdn.com/acdb/headwear/CapHatFelt4.png,White,No,1100,275,White,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt4,11048,MMhwGN3er9uwzDxF5
fedora,https://acnhcdn.com/acdb/headwear/CapHatFelt5.png,Red,No,1100,275,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt5,11049,wB4FD2KQdHdz2FZwQ
firefighter's hat,https://acnhcdn.com/acdb/headwear/CapBangsFirefighter0.png,Black,No,1680,420,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter0,5374,cR8NwZTuWmdYG35Jj
firefighter's hat,https://acnhcdn.com/acdb/headwear/CapBangsFirefighter1.png,Flame orange,No,1680,420,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter1,11617,ojPEDB7k3osmjq82R
firefighter's hat,https://acnhcdn.com/acdb/headwear/CapBangsFirefighter2.png,Brown,No,1680,420,Brown,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter2,11618,47iL65Sp7sTq2dw6Y
firefighter's hat,https://acnhcdn.com/acdb/headwear/CapBangsFirefighter3.png,Lime yellow,No,1680,420,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter3,11619,8T8xo8DZHyEuWTPAo
firefighter's hat,https://acnhcdn.com/acdb/headwear/CapBangsFirefighter4.png,Avocado,No,1680,420,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter4,11620,fXaWtDi9ugKd7CvfL
flashy hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLGaudy0.png,Pink,No,2340,585,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy0,8611,qMr5rv9p6nKMWpn6W
flashy hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLGaudy1.png,Blue,No,2340,585,Blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy1,10842,JrGYYeC2rDuLtcuKX
flashy hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLGaudy2.png,Black,No,2340,585,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy2,10843,KmZhyAbsJeBkdsPaL
flashy hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLGaudy3.png,Purple,No,2340,585,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy3,10844,JuXNKBGSRgoHmATrq
flashy hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLGaudy4.png,Orange,No,2340,585,Orange,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy4,10845,jwxxG5ozBHRSq8wee
flashy hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLGaudy5.png,Green,No,2340,585,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy5,10846,YcYK3wi8wihn3LWMm
flashy hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLGaudy6.png,White,No,2340,585,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy6,10847,yQpkhzDDYowAwfiPF
floral hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLFlowerhairpin0.png,Pink,No,490,122,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin0,9854,8Jddb8tpAJ9dCFNhR
floral hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLFlowerhairpin1.png,Blue,No,490,122,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin1,11959,dgTtevqFfurYfYBQh
