Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Source,SourceNotes,Style,LabelThemes,Catalog
dollhouse dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys5.png,sky blue,No,2800,700,blue,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical; vacation; work,fs
dollhouse dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys6.png,light blue,No,2800,700,white,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical; vacation; work,fs
dragon suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLDragonYellow.png,yellow,No,2500,625,yellow,black,Able Sisters,Available from Able Sisters shop only,active,sporty,fs
dreamy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa0.png,pink,No,2080,520,pink,purple,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
dreamy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa1.png,yellow,No,2080,520,yellow,orange,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
dreamy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa2.png,blue,No,2080,520,light blue,blue,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
dreamy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa3.png,green,No,2080,520,green,green,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
earth-egg outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggground0.png,none,Yes,-1,1200,red,yellow,Crafting,Obtained after collecting Earth Eggs during Bunny Day Event,active,fairy tale; party; theatrical,nfs
egg party dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLEgg0.png,none,Yes,-1,7200,colorful,colorful,Crafting,"Obtained after collecting all egg outfits (shell, dress, and shoe)",gorgeous,fairy tale; party; theatrical,nfs
egg-sushi costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEgg.png,white,No,1600,400,yellow,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady0.png,purple,No,2400,600,purple,white,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party,fs
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady1.png,blue,No,2400,600,blue,white,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party,fs
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady2.png,green,No,2400,600,green,white,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party,fs
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady3.png,berry red,No,2400,600,red,white,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party,fs
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady4.png,pink,No,2400,600,pink,white,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party,fs
fairy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFairy0.png,green,No,3640,910,green,green,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
fairy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFairy1.png,pink,No,3640,910,pink,pink,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
fairy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFairy2.png,yellow,No,3640,910,yellow,orange,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
fairy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFairy3.png,mint,No,3640,910,light blue,blue,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
fairy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFairy4.png,purple,No,3640,910,purple,purple,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
fairy-tale dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHHood0.png,red,No,2400,600,red,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHHood1.png,pink,No,2400,600,pink,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHHood2.png,yellow,No,2400,600,yellow,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHHood3.png,green,No,2400,600,green,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHHood4.png,blue,No,2400,600,blue,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHHood5.png,light blue,No,2400,600,light blue,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHHood6.png,light green,No,2400,600,green,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHHood7.png,orange,No,2400,600,orange,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fancy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi0.png,vermilion,No,5200,1300,red,green,Able Sisters,Available from Able Sisters shop only,gorgeous,formal; party,fs
fancy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi1.png,green,No,5200,1300,green,red,Able Sisters,Available from Able Sisters shop only,gorgeous,formal; party,fs
fancy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi2.png,indigo blue,No,5200,1300,blue,white,Able Sisters,Available from Able Sisters shop only,gorgeous,formal; party,fs
fancy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi3.png,pink,No,5200,1300,pink,red,Able Sisters,Available from Able Sisters shop only,gorgeous,formal; party,fs
fancy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi4.png,purple,No,5200,1300,purple,beige,Able Sisters,Available from Able Sisters shop only,gorgeous,formal; party,fs
fancy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi5.png,aqua,No,5200,1300,light blue,pink,Able Sisters,Available from Able Sisters shop only,gorgeous,formal; party,fs
fancy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi6.png,pale orange,No,5200,1300,orange,light blue,Able Sisters,Available from Able Sisters shop only,gorgeous,formal; party,fs
fancy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi7.png,parrot green,No,5200,1300,green,blue,Able Sisters,Available from Able Sisters shop only,gorgeous,formal; party,fs
fancy party dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHParty0.png,blue,No,2400,600,blue,black,Able Sisters,Available from Able Sisters shop only,elegant,formal; party,fs
fancy party dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHParty1.png,pink,No,2400,600,pink,pink,Able Sisters,Available from Able Sisters shop only,elegant,formal; party,fs
fancy party dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHParty2.png,green,No,2400,600,green,white,Able Sisters,Available from Able Sisters shop only,elegant,formal; party,fs
fancy party dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHParty3.png,beige,No,2400,600,beige,brown,Able Sisters,Available from Able Sisters shop only,elegant,formal; party,fs
farmer overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm0.png,red,No,1600,400,blue,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; work,fs
farmer overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm1.png,green,No,1600,400,blue,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; work,fs
farmer overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm2.png,blue,No,1600,400,blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; work,fs
farmer overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm3.png,yellow,No,1600,400,blue,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; work,fs
farmer overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm4.png,gray,No,1600,400,blue,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; work,fs
fashionable royal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic0.png,green,No,6000,1500,green,green,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; formal; party; theatrical,fs
fashionable royal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic1.png,blue,No,6000,1500,blue,blue,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; formal; party; theatrical,fs
fashionable royal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic2.png,yellow,No,6000,1500,orange,orange,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; formal; party; theatrical,fs
fashionable royal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic3.png,pink,No,6000,1500,pink,pink,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; formal; party; theatrical,fs
fashionable royal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic4.png,purple,No,6000,1500,purple,purple,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; formal; party; theatrical,fs
festive dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNXmasRed.png,red,No,2400,600,red,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party,fs
festive-tree dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal0.png,green & white,No,2240,560,green,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party,fs
festive-tree dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal1.png,green & blue,No,2240,560,green,blue,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party,fs
festive-tree dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal2.png,green & red,No,2240,560,green,red,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party,fs
festive-tree dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal3.png,pink,No,2240,560,pink,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party,fs
festive-tree dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal4.png,gold,No,2240,560,beige,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party,fs
festive-tree dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal5.png,silver,No,2240,560,gray,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party,fs
figure-skating costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure0.png,blue,No,2880,720,light blue,black,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure1.png,red,No,2880,720,red,black,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure2.png,green,No,2880,720,green,black,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure3.png,purple,No,2880,720,purple,black,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure4.png,pink,No,2880,720,pink,black,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure5.png,yellow,No,2880,720,yellow,black,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure6.png,black,No,2880,720,gray,black,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure0.png,blue,No,2880,720,light blue,blue,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure1.png,red,No,2880,720,red,red,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure2.png,green,No,2880,720,green,green,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure3.png,purple,No,2880,720,purple,purple,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure4.png,pink,No,2880,720,pink,pink,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure5.png,yellow,No,2880,720,yellow,orange,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
figure-skating dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure6.png,black,No,2880,720,gray,black,Able Sisters,Available from Able Sisters shop only,active,sporty; theatrical; work,fs
firefighter uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter0.png,black,No,2240,560,black,yellow,Able Sisters,Available from Able Sisters shop only,active,work,fs
firefighter uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter1.png,flame orange,No,2240,560,orange,yellow,Able Sisters,Available from Able Sisters shop only,active,work,fs
firefighter uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter2.png,brown,No,2240,560,brown,orange,Able Sisters,Available from Able Sisters shop only,active,work,fs
firefighter uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter3.png,lime yellow,No,2240,560,yellow,orange,Able Sisters,Available from Able Sisters shop only,active,work,fs
firefighter uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter4.png,avocado,No,2240,560,green,yellow,Able Sisters,Available from Able Sisters shop only,active,work,fs
fishing waders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLWaders0.png,avocado,No,2000,500,green,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,outdoorsy; sporty,fs
fishing waders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLWaders1.png,orange,No,2000,500,orange,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,outdoorsy; sporty,fs
fishing waders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLWaders2.png,navy blue,No,2000,500,blue,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,outdoorsy; sporty,fs
fishing waders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLWaders3.png,gray,No,2000,500,gray,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,outdoorsy; sporty,fs
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper0.png,silver,No,2600,650,gray,gray,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper1.png,gold,No,2600,650,yellow,yellow,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper2.png,black,No,2600,650,black,black,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper3.png,pink,No,2600,650,pink,pink,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper4.png,green,No,2600,650,green,green,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy0.png,green,No,4800,1200,green,black,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy1.png,red,No,4800,1200,red,black,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy2.png,gold,No,4800,1200,yellow,black,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy3.png,blue,No,4800,1200,blue,black,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy4.png,white,No,4800,1200,white,black,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy5.png,fuchsia,No,4800,1200,purple,black,Able Sisters,Available from Able Sisters shop only,gorgeous,party; theatrical,fs
fleece pj's,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFleecepajama0.png,pink,No,1800,450,pink,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,fairy tale; comfy,fs
fleece pj's,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFleecepajama1.png,beige,No,1800,450,beige,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,fairy tale; comfy,fs
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant0.png,navy blue,No,2800,700,blue,red,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant1.png,black,No,2800,700,black,blue,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant2.png,light blue,No,2800,700,light blue,yellow,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant3.png,red,No,2800,700,red,purple,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant4.png,gray,No,2800,700,gray,pink,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace0.png,light blue,No,1820,455,light blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; vacation,fs
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace1.png,pink,No,1820,455,pink,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; vacation,fs
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace2.png,blue,No,1820,455,blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; vacation,fs
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace3.png,ruby red,No,1820,455,red,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; vacation,fs
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace4.png,orange,No,1820,455,orange,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; vacation,fs
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace5.png,green,No,1820,455,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; vacation,fs
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace6.png,purple,No,1820,455,purple,purple,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; vacation,fs
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace7.png,black,No,1820,455,black,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; vacation,fs
flower-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHOneflower0.png,pink,No,1200,300,pink,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
flower-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHOneflower1.png,green,No,1200,300,green,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
folk-dance outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLVolendam.png,red,No,2520,630,red,black,Able Sisters,Available from Able Sisters shop only,elegant,everyday; formal,fs
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest0.png,green,No,1540,385,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday,fs
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest1.png,brown,No,1540,385,brown,brown,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday,fs
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest2.png,purple,No,1540,385,purple,purple,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday,fs
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest3.png,pink,No,1540,385,pink,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday,fs
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest4.png,pale blue,No,1540,385,light blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday,fs
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled0.png,pink,No,2000,500,pink,red,Able Sisters,Available from Able Sisters shop only,cute,everyday; fairy tale,fs
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled1.png,brown,No,2000,500,orange,brown,Able Sisters,Available from Able Sisters shop only,cute,everyday; fairy tale,fs
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled2.png,green,No,2000,500,green,green,Able Sisters,Available from Able Sisters shop only,cute,everyday; fairy tale,fs
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled3.png,yellow,No,2000,500,yellow,yellow,Able Sisters,Available from Able Sisters shop only,cute,everyday; fairy tale,fs
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog0.png,green,No,1700,425,green,beige,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog1.png,blue,No,1700,425,light blue,beige,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog2.png,red,No,1700,425,red,beige,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog3.png,yellow,No,1700,425,yellow,yellow,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
frugal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHSimple0.png,brown,No,490,122,brown,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,fairy tale; goth,fs
frugal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHSimple1.png,green,No,490,122,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,fairy tale; goth,fs
frugal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHSimple2.png,blue-gray,No,490,122,blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,fairy tale; goth,fs
frugal outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSimple0.png,brown,No,450,112,beige,brown,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,fairy tale; goth,fs
frugal outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSimple1.png,green,No,450,112,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,fairy tale; goth,fs
frugal outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSimple2.png,blue-gray,No,450,112,light blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,fairy tale; goth,fs
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights0.png,black,No,1120,280,black,black,Able Sisters,Available from Able Sisters shop only,simple,party; theatrical,fs
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights1.png,white,No,1120,280,white,white,Able Sisters,Available from Able Sisters shop only,simple,party; theatrical,fs
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights2.png,red,No,1120,280,red,red,Able Sisters,Available from Able Sisters shop only,simple,party; theatrical,fs
