Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
coffee cup,https://acnhcdn.com/latest/FtrIcon/FtrCoffeecup_Remake_3_0.png,rose,na,na,na,No,No,No,-1,270,67,pink,pink,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
coffee cup,https://acnhcdn.com/latest/FtrIcon/FtrCoffeecup_Remake_4_0.png,royal,na,na,na,No,No,No,-1,270,67,blue,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
coffee cup,https://acnhcdn.com/latest/FtrIcon/FtrCoffeecup_Remake_5_0.png,elegant,na,na,na,No,No,No,-1,270,67,white,brown,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
coffee grinder,https://acnhcdn.com/latest/FtrIcon/FtrCoffeemill.png,na,na,na,na,No,No,No,-1,2200,550,brown,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
common bluebottle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectAosujiagehaToy.png,na,na,na,na,No,No,No,-1,-1,900,black,green,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
common butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMonshirochoToy.png,na,na,na,na,No,No,No,-1,-1,480,white,black,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
cooler box,https://acnhcdn.com/latest/FtrIcon/FtrCoolerbox_Remake_0_0.png,blue,na,na,na,No,No,No,-1,1700,425,blue,white,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,shop,None,None,Yes,kitchen things,For sale
cooler box,https://acnhcdn.com/latest/FtrIcon/FtrCoolerbox_Remake_1_0.png,red,na,na,na,No,No,No,-1,1700,425,red,white,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,shop,None,None,Yes,kitchen things,For sale
cooler box,https://acnhcdn.com/latest/FtrIcon/FtrCoolerbox_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,1700,425,yellow,black,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,shop,None,None,Yes,kitchen things,For sale
cooler box,https://acnhcdn.com/latest/FtrIcon/FtrCoolerbox_Remake_3_0.png,green,na,na,na,No,No,No,-1,1700,425,green,black,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,shop,None,None,Yes,kitchen things,For sale
cordless phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneCordless_Remake_0_0.png,white,na,na,na,No,No,No,-1,1600,400,white,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,living room,None,None,Yes,home appliances,For sale
cordless phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneCordless_Remake_1_0.png,black,na,na,na,No,No,No,-1,1600,400,black,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,living room,None,None,Yes,home appliances,For sale
cordless phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneCordless_Remake_2_0.png,silver,na,na,na,No,No,No,-1,1600,400,gray,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,living room,None,None,Yes,home appliances,For sale
cordless phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneCordless_Remake_3_0.png,red,na,na,na,No,No,No,-1,1600,400,red,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,living room,None,None,Yes,home appliances,For sale
cordless phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneCordless_Remake_4_0.png,light blue,na,na,na,No,No,No,-1,1600,400,light blue,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,living room,None,None,Yes,home appliances,For sale
cordless phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneCordless_Remake_5_0.png,pink,na,na,na,No,No,No,-1,1600,400,pink,pink,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,living room,None,None,Yes,home appliances,For sale
cordless phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneCordless_Remake_6_0.png,yellow,na,na,na,No,No,No,-1,1600,400,yellow,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,living room,None,None,Yes,home appliances,For sale
crawfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishZariganiToy.png,na,na,na,na,No,No,No,-1,-1,600,red,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
cream and sugar,https://acnhcdn.com/latest/FtrIcon/FtrSugermilk_Remake_0_0.png,brown,na,na,na,No,No,No,-1,500,125,orange,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
cream and sugar,https://acnhcdn.com/latest/FtrIcon/FtrSugermilk_Remake_1_0.png,silver,na,na,na,No,No,No,-1,500,125,gray,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
cream and sugar,https://acnhcdn.com/latest/FtrIcon/FtrSugermilk_Remake_2_0.png,white,na,na,na,No,No,No,-1,500,125,white,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
cream and sugar,https://acnhcdn.com/latest/FtrIcon/FtrSugermilk_Remake_3_0.png,floral,na,na,na,No,No,No,-1,500,125,white,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
cricket model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKohrogiToy.png,na,na,na,na,No,No,No,-1,-1,390,brown,brown,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
crucian carp model,https://acnhcdn.com/latest/FtrIcon/FtrFishFunaToy.png,na,na,na,na,No,No,No,-1,-1,480,brown,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
cushion,https://acnhcdn.com/latest/FtrIcon/FtrCushion_Remake_0_0.png,na,na,white,cover,No,No,Yes,1,300,75,white,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,chair,For sale
cushion,https://acnhcdn.com/latest/FtrIcon/FtrCushion_Remake_0_1.png,na,na,floral,cover,No,No,Yes,1,300,75,white,colorful,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,chair,For sale
cushion,https://acnhcdn.com/latest/FtrIcon/FtrCushion_Remake_0_2.png,na,na,alphabet,cover,No,No,Yes,1,300,75,white,green,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,chair,For sale
cushion,https://acnhcdn.com/latest/FtrIcon/FtrCushion_Remake_0_3.png,na,na,paisley,cover,No,No,Yes,1,300,75,red,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,chair,For sale
cushion,https://acnhcdn.com/latest/FtrIcon/FtrCushion_Remake_0_4.png,na,na,rainbow colors,cover,No,No,Yes,1,300,75,colorful,colorful,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,chair,For sale
cushion,https://acnhcdn.com/latest/FtrIcon/FtrCushion_Remake_0_5.png,na,na,pop,cover,No,No,Yes,1,300,75,light blue,colorful,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,chair,For sale
cute music player,https://acnhcdn.com/latest/FtrIcon/FtrCuteAudio_Remake_0_0.png,white,na,na,na,No,No,No,-1,2600,650,white,pink,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,fancy,None,cute,None,Yes,audio,For sale
cute music player,https://acnhcdn.com/latest/FtrIcon/FtrCuteAudio_Remake_1_0.png,sky blue,na,na,na,No,No,No,-1,2600,650,light blue,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,fancy,None,cute,None,Yes,audio,For sale
cute music player,https://acnhcdn.com/latest/FtrIcon/FtrCuteAudio_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,2600,650,yellow,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,fancy,None,cute,None,Yes,audio,For sale
cute music player,https://acnhcdn.com/latest/FtrIcon/FtrCuteAudio_Remake_3_0.png,red,na,na,na,No,No,No,-1,2600,650,red,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,fancy,None,cute,None,Yes,audio,For sale
cute music player,https://acnhcdn.com/latest/FtrIcon/FtrCuteAudio_Remake_4_0.png,blue,na,na,na,No,No,No,-1,2600,650,blue,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,fancy,None,cute,None,Yes,audio,For sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_0_0.png,no finish,finish,red,towel,Yes,Yes,Yes,3,-1,990,beige,red,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_0_1.png,no finish,finish,blue,towel,Yes,Yes,Yes,3,-1,990,beige,blue,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_0_2.png,no finish,finish,yellow,towel,Yes,Yes,Yes,3,-1,990,beige,yellow,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_1_0.png,cherry brown,finish,red,towel,Yes,Yes,Yes,3,-1,990,orange,red,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_1_1.png,cherry brown,finish,blue,towel,Yes,Yes,Yes,3,-1,990,orange,blue,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_1_2.png,cherry brown,finish,yellow,towel,Yes,Yes,Yes,3,-1,990,orange,yellow,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_2_0.png,dark,finish,red,towel,Yes,Yes,Yes,3,-1,990,brown,red,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_2_1.png,dark,finish,blue,towel,Yes,Yes,Yes,3,-1,990,brown,blue,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_2_2.png,dark,finish,yellow,towel,Yes,Yes,Yes,3,-1,990,brown,yellow,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_3_0.png,natural,finish,red,towel,Yes,Yes,Yes,3,-1,990,yellow,red,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_3_1.png,natural,finish,blue,towel,Yes,Yes,Yes,3,-1,990,yellow,blue,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cutting board,https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_3_2.png,natural,finish,yellow,towel,Yes,Yes,Yes,3,-1,990,yellow,yellow,Crafting,,kitchen,shop,None,None,No,kitchen things,Not for sale
cyclommatus stag model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHosoakakuwagataToy.png,na,na,na,na,No,No,No,-1,-1,24000,black,black,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
dab model,https://acnhcdn.com/latest/FtrIcon/FtrFishKareiToy.png,na,na,na,na,No,No,No,-1,-1,900,brown,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
dace model,https://acnhcdn.com/latest/FtrIcon/FtrFishUguiToy.png,na,na,na,na,No,No,No,-1,-1,720,brown,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
dal model plane,https://acnhcdn.com/latest/FtrIcon/FtrDalFigure_Remake_0_0.png,blue,color,na,na,No,Yes,No,2,-1,1010,blue,white,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,child's room,living room,None,None,No,toy,Not for sale
dal model plane,https://acnhcdn.com/latest/FtrIcon/FtrDalFigure_Remake_1_0.png,yellow,color,na,na,No,Yes,No,2,-1,1010,yellow,white,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,child's room,living room,None,None,No,toy,Not for sale
dal model plane,https://acnhcdn.com/latest/FtrIcon/FtrDalFigure_Remake_2_0.png,orange,color,na,na,No,Yes,No,2,-1,1010,orange,white,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,child's room,living room,None,None,No,toy,Not for sale
dal model plane,https://acnhcdn.com/latest/FtrIcon/FtrDalFigure_Remake_3_0.png,green,color,na,na,No,Yes,No,2,-1,1010,green,white,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,child's room,living room,None,None,No,toy,Not for sale
dal mug,https://acnhcdn.com/latest/FtrIcon/FtrDalMug.png,na,na,na,na,No,No,No,-1,-1,1010,blue,white,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,kitchen,living room,None,None,No,dining,Not for sale
dala horse,https://acnhcdn.com/latest/FtrIcon/FtrDalecarlianhorse_Remake_0_0.png,red,variation,na,na,No,Yes,No,2,-1,1300,red,colorful,Gulliver,,folk art,None,None,None,No,folk craft decor,Not for sale
dala horse,https://acnhcdn.com/latest/FtrIcon/FtrDalecarlianhorse_Remake_1_0.png,blue,variation,na,na,No,Yes,No,2,-1,1300,blue,colorful,Gulliver,,folk art,None,None,None,No,folk craft decor,Not for sale
dala horse,https://acnhcdn.com/latest/FtrIcon/FtrDalecarlianhorse_Remake_2_0.png,white,variation,na,na,No,Yes,No,2,-1,1300,white,colorful,Gulliver,,folk art,None,None,None,No,folk craft decor,Not for sale
damselfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectItotonboToy.png,na,na,na,na,No,No,No,-1,-1,1500,black,blue,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
darner dragonfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectGinyanmaToy.png,na,na,na,na,No,No,No,-1,-1,690,green,green,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
decoy duck,https://acnhcdn.com/latest/FtrIcon/FtrDecoy_Remake_0_0.png,natural,design,na,na,Yes,Yes,No,1,-1,480,beige,beige,Crafting,,child's room,None,None,None,No,animal,Not for sale
decoy duck,https://acnhcdn.com/latest/FtrIcon/FtrDecoy_Remake_1_0.png,mallard,design,na,na,Yes,Yes,No,1,-1,480,beige,green,Crafting,,child's room,None,None,None,No,animal,Not for sale
decoy duck,https://acnhcdn.com/latest/FtrIcon/FtrDecoy_Remake_2_0.png,spot-billed,design,na,na,Yes,Yes,No,1,-1,480,brown,beige,Crafting,,child's room,None,None,None,No,animal,Not for sale
decoy duck,https://acnhcdn.com/latest/FtrIcon/FtrDecoy_Remake_3_0.png,greater scaup,design,na,na,Yes,Yes,No,1,-1,480,white,black,Crafting,,child's room,None,None,None,No,animal,Not for sale
decoy duck,https://acnhcdn.com/latest/FtrIcon/FtrDecoy_Remake_4_0.png,common pochard,design,na,na,Yes,Yes,No,1,-1,480,white,orange,Crafting,,child's room,None,None,None,No,animal,Not for sale
decoy duck,https://acnhcdn.com/latest/FtrIcon/FtrDecoy_Remake_5_0.png,steamer duck,design,na,na,Yes,Yes,No,1,-1,480,black,black,Crafting,,child's room,None,None,None,No,animal,Not for sale
decoy duck,https://acnhcdn.com/latest/FtrIcon/FtrDecoy_Remake_6_0.png,duck,design,na,na,Yes,Yes,No,1,-1,480,white,white,Crafting,,child's room,None,None,None,No,animal,Not for sale
desk mirror,https://acnhcdn.com/latest/FtrIcon/FtrMirror_Remake_0_0.png,gold,na,na,na,No,No,No,-1,1600,400,yellow,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,shop,None,None,Yes,dresser,For sale
desk mirror,https://acnhcdn.com/latest/FtrIcon/FtrMirror_Remake_1_0.png,red,na,na,na,No,No,No,-1,1600,400,red,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,shop,None,None,Yes,dresser,For sale
desk mirror,https://acnhcdn.com/latest/FtrIcon/FtrMirror_Remake_2_0.png,pink,na,na,na,No,No,No,-1,1600,400,pink,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,shop,None,None,Yes,dresser,For sale
desk mirror,https://acnhcdn.com/latest/FtrIcon/FtrMirror_Remake_3_0.png,blue,na,na,na,No,No,No,-1,1600,400,blue,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,shop,None,None,Yes,dresser,For sale
desk mirror,https://acnhcdn.com/latest/FtrIcon/FtrMirror_Remake_4_0.png,white,na,na,na,No,No,No,-1,1600,400,white,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,shop,None,None,Yes,dresser,For sale
desk mirror,https://acnhcdn.com/latest/FtrIcon/FtrMirror_Remake_5_0.png,black,na,na,na,No,No,No,-1,1600,400,black,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,shop,None,None,Yes,dresser,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_0_0.png,black,na,desktop,screen,No,No,Yes,7,100000,25000,black,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_0_1.png,black,na,search engine,screen,No,No,Yes,7,100000,25000,black,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_0_2.png,black,na,calculations,screen,No,No,Yes,7,100000,25000,black,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_0_3.png,black,na,web browsing,screen,No,No,Yes,7,100000,25000,black,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_0_4.png,black,na,programming,screen,No,No,Yes,7,100000,25000,black,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_0_5.png,black,na,art program,screen,No,No,Yes,7,100000,25000,black,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_0_6.png,black,na,digital audio workstation,screen,No,No,Yes,7,100000,25000,gray,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_1_0.png,silver,na,desktop,screen,No,No,Yes,7,100000,25000,gray,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_1_1.png,silver,na,search engine,screen,No,No,Yes,7,100000,25000,gray,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_1_2.png,silver,na,calculations,screen,No,No,Yes,7,100000,25000,gray,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_1_3.png,silver,na,web browsing,screen,No,No,Yes,7,100000,25000,gray,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_1_4.png,silver,na,programming,screen,No,No,Yes,7,100000,25000,gray,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_1_5.png,silver,na,art program,screen,No,No,Yes,7,100000,25000,gray,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_1_6.png,silver,na,digital audio workstation,screen,No,No,Yes,7,100000,25000,gray,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_2_0.png,white,na,desktop,screen,No,No,Yes,7,100000,25000,white,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_2_1.png,white,na,search engine,screen,No,No,Yes,7,100000,25000,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_2_2.png,white,na,calculations,screen,No,No,Yes,7,100000,25000,white,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_2_3.png,white,na,web browsing,screen,No,No,Yes,7,100000,25000,white,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_2_4.png,white,na,programming,screen,No,No,Yes,7,100000,25000,white,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_2_5.png,white,na,art program,screen,No,No,Yes,7,100000,25000,white,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_2_6.png,white,na,digital audio workstation,screen,No,No,Yes,7,100000,25000,white,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_3_0.png,pink,na,desktop,screen,No,No,Yes,7,100000,25000,pink,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_3_1.png,pink,na,search engine,screen,No,No,Yes,7,100000,25000,pink,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_3_2.png,pink,na,calculations,screen,No,No,Yes,7,100000,25000,pink,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_3_3.png,pink,na,web browsing,screen,No,No,Yes,7,100000,25000,pink,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_3_4.png,pink,na,programming,screen,No,No,Yes,7,100000,25000,pink,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_3_5.png,pink,na,art program,screen,No,No,Yes,7,100000,25000,pink,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
desktop computer,https://acnhcdn.com/latest/FtrIcon/FtrDesktopPC_Remake_3_6.png,pink,na,digital audio workstation,screen,No,No,Yes,7,100000,25000,pink,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",office,living room,None,None,Yes,office,For sale
digital alarm clock,https://acnhcdn.com/latest/FtrIcon/FtrDigitalclock_Remake_0_0.png,orange,na,na,na,No,No,No,-1,1600,400,orange,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,clock,For sale
digital alarm clock,https://acnhcdn.com/latest/FtrIcon/FtrDigitalclock_Remake_1_0.png,lime,na,na,na,No,No,No,-1,1600,400,green,green,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,clock,For sale
digital alarm clock,https://acnhcdn.com/latest/FtrIcon/FtrDigitalclock_Remake_2_0.png,light blue,na,na,na,No,No,No,-1,1600,400,light blue,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,clock,For sale
digital alarm clock,https://acnhcdn.com/latest/FtrIcon/FtrDigitalclock_Remake_3_0.png,blue,na,na,na,No,No,No,-1,1600,400,blue,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,clock,For sale
digital alarm clock,https://acnhcdn.com/latest/FtrIcon/FtrDigitalclock_Remake_4_0.png,purple,na,na,na,No,No,No,-1,1600,400,purple,green,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,clock,For sale
digital alarm clock,https://acnhcdn.com/latest/FtrIcon/FtrDigitalclock_Remake_5_0.png,pink,na,na,na,No,No,No,-1,1600,400,red,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,clock,For sale
digital alarm clock,https://acnhcdn.com/latest/FtrIcon/FtrDigitalclock_Remake_6_0.png,white,na,na,na,No,No,No,-1,1600,400,white,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,clock,For sale
digital alarm clock,https://acnhcdn.com/latest/FtrIcon/FtrDigitalclock_Remake_7_0.png,black,na,na,na,No,No,No,-1,1600,400,black,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,child's room,None,None,Yes,clock,For sale
dinnerware,https://acnhcdn.com/latest/FtrIcon/FtrDishes.png,na,na,na,na,No,No,No,-1,930,232,white,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
