Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,LabelThemes,Catalog,Filename,InternalID,UniqueEntryID
jester's mask,https://acnhcdn.com/acdb/accessories/AccessoryGlassmouthPierrot3.png,Blue,No,1760,440,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth; party; theatrical; work,For sale,AccessoryGlassmouthPierrot3,11168,Kpyk7xszcwxgdawqA
Labelle sunglasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassKate0.png,Twilight,No,2000,500,Purple,Purple,1x1,Labelle,,1.0.0,Gorgeous,everyday; formal; party; theatrical; vacation,For sale,AccessoryGlassKate0,9887,2B4ttG2NJS7ZKRimP
Labelle sunglasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassKate1.png,Midnight,No,2000,500,Black,Black,1x1,Labelle,,1.0.0,Gorgeous,everyday; formal; party; theatrical; vacation,For sale,AccessoryGlassKate1,11776,Pk4syNKBscFTBD2mP
Labelle sunglasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassKate2.png,Passion,No,2000,500,Red,Red,1x1,Labelle,,1.0.0,Gorgeous,everyday; formal; party; theatrical; vacation,For sale,AccessoryGlassKate2,11777,TJqYcpQKFaPX6naSj
Labelle sunglasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassKate3.png,Ocean,No,2000,500,Blue,Blue,1x1,Labelle,,1.0.0,Gorgeous,everyday; formal; party; theatrical; vacation,For sale,AccessoryGlassKate3,11778,yWuQ9CtGKLaG7ntW9
Labelle sunglasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassKate4.png,Sunset,No,2000,500,Yellow,Yellow,1x1,Labelle,,1.0.0,Gorgeous,everyday; formal; party; theatrical; vacation,For sale,AccessoryGlassKate4,11779,Km6htuKWbDhQx5v2o
Labelle sunglasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassKate5.png,Love,No,2000,500,Pink,Pink,1x1,Labelle,,1.0.0,Gorgeous,everyday; formal; party; theatrical; vacation,For sale,AccessoryGlassKate5,11780,WHaB5ZbzSPteM5KxG
ladder shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBlind0.png,Red,No,880,220,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,AccessoryGlassBlind0,4464,DErjYKaqmFEkp7RQ3
ladder shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBlind1.png,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,AccessoryGlassBlind1,11002,kbZR8T9YaP2Pb7q6P
ladder shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBlind2.png,Green,No,880,220,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,AccessoryGlassBlind2,11003,wnvu2B7z7M975uCMf
ladder shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBlind3.png,Pink,No,880,220,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,AccessoryGlassBlind3,11004,8wvE7HfG9HvK33nTW
ladder shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBlind4.png,Yellow,No,880,220,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,AccessoryGlassBlind4,11005,mcex6oPn8f8KotnrZ
ladder shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBlind5.png,Gold,No,880,220,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,AccessoryGlassBlind5,11006,SF89YKrjwGsa5Dp7t
leaf,https://acnhcdn.com/acdb/accessories/AccessoryMouthLeafGreen.png,Green,Yes,NFS,100,Green,Green,1x1,Crafting,,1.0.0,Simple,outdoorsy; comfy; vacation,Not for sale,AccessoryMouthLeafGreen,4682,XrpTjwp94FwmvXjmE
masquerade mask,https://acnhcdn.com/acdb/accessories/AccessoryGlassVenetian0.png,Purple,No,910,227,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical,For sale,AccessoryGlassVenetian0,4667,vwytnsJLdnFYZdeHR
masquerade mask,https://acnhcdn.com/acdb/accessories/AccessoryGlassVenetian1.png,Black,No,910,227,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical,For sale,AccessoryGlassVenetian1,11161,GL9igRSB2nTebNAin
masquerade mask,https://acnhcdn.com/acdb/accessories/AccessoryGlassVenetian2.png,Blue,No,910,227,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical,For sale,AccessoryGlassVenetian2,11162,6yKLSWNnpyXAPKJ4h
masquerade mask,https://acnhcdn.com/acdb/accessories/AccessoryGlassVenetian3.png,Red,No,910,227,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical,For sale,AccessoryGlassVenetian3,11163,DknNtTo9sb2jZHDht
masquerade mask,https://acnhcdn.com/acdb/accessories/AccessoryGlassVenetian4.png,Green,No,910,227,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical,For sale,AccessoryGlassVenetian4,11164,PEA7Y7djsLQryh4c2
masquerade mask,https://acnhcdn.com/acdb/accessories/AccessoryGlassVenetian5.png,Gold,No,910,227,Orange,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical,For sale,AccessoryGlassVenetian5,11165,nzAimcCqJg46jjNiN
monocle,https://acnhcdn.com/acdb/accessories/AccessoryGlassMonocle0.png,Black,No,1100,275,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; work,For sale,AccessoryGlassMonocle0,4462,vtCepd9DjYS2H5vcb
monocle,https://acnhcdn.com/acdb/accessories/AccessoryGlassMonocle1.png,Gold,No,1100,275,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; work,For sale,AccessoryGlassMonocle1,11000,ghxLRorCD3NWR5h5x
monocle,https://acnhcdn.com/acdb/accessories/AccessoryGlassMonocle2.png,Silver,No,1100,275,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; work,For sale,AccessoryGlassMonocle2,11001,tXaLxYbQPqcTZWxej
night-vision goggles,https://acnhcdn.com/acdb/accessories/AccessoryGlassNightvisionBlack.png,Black,No,1560,390,Black,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy,For sale,AccessoryGlassNightvisionBlack,5261,sMdtidR3zypRsgSCW
Nook Inc. eye mask,https://acnhcdn.com/acdb/accessories/AccessoryGlassNook0.png,Green,No,NFS,2000,Green,White,1x1,Nook Miles Shop,,1.0.0,Simple,comfy,Not for sale,AccessoryGlassNook0,9654,n8j5gx4zjuK7tkYKq
nose drip,https://acnhcdn.com/acdb/accessories/AccessoryMouthJokeDripCyan.png,Light blue,No,490,122,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy,For sale,AccessoryMouthJokeDripCyan,5833,9YbFJqBD3hmQkW4Gq
octagonal glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOctagon0.png,Gray,No,1100,275,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,comfy; vacation; work,For sale,AccessoryGlassOctagon0,4239,dzKG7sMGwFn7EaKjm
octagonal glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOctagon1.png,Green,No,1100,275,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,comfy; vacation; work,For sale,AccessoryGlassOctagon1,11072,NME2CQfz2tMbnwLzb
octagonal glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOctagon2.png,Purple,No,1100,275,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,comfy; vacation; work,For sale,AccessoryGlassOctagon2,11073,Je9RNoLocnJ5kinNQ
octagonal glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOctagon3.png,Gold,No,1100,275,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,comfy; vacation; work,For sale,AccessoryGlassOctagon3,11074,t5MJmR6fbqXwevjus
octagonal glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOctagon4.png,Black,No,1100,275,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,comfy; vacation; work,For sale,AccessoryGlassOctagon4,11075,4FT4YuTQcq3RGo3Ss
oval glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOval0.png,Green,No,880,220,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; work,For sale,AccessoryGlassOval0,4609,jw7KgW9epPat5Pw8W
oval glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOval1.png,Orange,No,880,220,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; work,For sale,AccessoryGlassOval1,11087,9AXkAraeTz6TgR6sJ
oval glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOval2.png,Blue,No,880,220,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; work,For sale,AccessoryGlassOval2,11088,ydCsvEetGaAQ4mNs2
oval glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOval3.png,Purple,No,880,220,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; work,For sale,AccessoryGlassOval3,11089,9ZhHgTmKeqZ7fgcNr
oval glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOval4.png,Magenta,No,880,220,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; work,For sale,AccessoryGlassOval4,11090,QBNkZLi9jpeDYMxnQ
oval glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOval5.png,Mustard,No,880,220,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; work,For sale,AccessoryGlassOval5,11091,uocqzyhP5WHmnH8dj
oval glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassOval6.png,Black,No,880,220,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; work,For sale,AccessoryGlassOval6,11092,uuttmaKAruqm7tiKL
pacifier,https://acnhcdn.com/acdb/accessories/AccessoryMouthPacifier0.png,Baby purple,No,560,140,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,AccessoryMouthPacifier0,2298,bK8fXPaAy9f3Nqx9Q
pacifier,https://acnhcdn.com/acdb/accessories/AccessoryMouthPacifier1.png,Baby mint,No,560,140,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,AccessoryMouthPacifier1,11013,KMB2YJMHNzESo6Hws
pacifier,https://acnhcdn.com/acdb/accessories/AccessoryMouthPacifier2.png,Baby yellow,No,560,140,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,AccessoryMouthPacifier2,11014,iH9JsLkZTan5CQgTt
pacifier,https://acnhcdn.com/acdb/accessories/AccessoryMouthPacifier3.png,Baby green,No,560,140,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,AccessoryMouthPacifier3,11015,XRyQwLEtt9RwgvtST
pacifier,https://acnhcdn.com/acdb/accessories/AccessoryMouthPacifier4.png,Baby pink,No,560,140,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,AccessoryMouthPacifier4,11016,iAyukzDt8Kutfpmab
pacifier,https://acnhcdn.com/acdb/accessories/AccessoryMouthPacifier5.png,Baby gray,No,560,140,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,AccessoryMouthPacifier5,11017,aWcYia7rWZ8nhXg37
pacifier,https://acnhcdn.com/acdb/accessories/AccessoryMouthPacifier6.png,Baby blue,No,560,140,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,AccessoryMouthPacifier6,11018,ScuP52AjZHPkhCuGP
pacifier,https://acnhcdn.com/acdb/accessories/AccessoryMouthPacifier7.png,Baby orange,No,560,140,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,AccessoryMouthPacifier7,11019,WZgrieHNMrjuw9Tah
pig nose,https://acnhcdn.com/acdb/accessories/AccessoryMouthPigPink.png,Pink,No,560,140,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,AccessoryMouthPigPink,4647,H2JSW7YDoTdLr6GTK
pilot shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassPilot0.png,Black,No,1300,325,Black,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,sporty; work,For sale,AccessoryGlassPilot0,4459,wuyb75e6fkA5976yx
pilot shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassPilot1.png,Gold,No,1300,325,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,sporty; work,For sale,AccessoryGlassPilot1,11214,nBHTPo8pt7eRL47PT
pixel shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassDot0.png,Red,No,1320,330,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,party; vacation,For sale,AccessoryGlassDot0,4646,Tp2dC3Dk4chwa4ebr
pixel shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassDot1.png,Green,No,1320,330,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,party; vacation,For sale,AccessoryGlassDot1,11223,6tFnu3DhC5HQvqmZ5
pixel shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassDot2.png,Blue,No,1320,330,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,party; vacation,For sale,AccessoryGlassDot2,11224,SbAGGe9yg4EXAw35b
pixel shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassDot3.png,Black,No,1320,330,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,party; vacation,For sale,AccessoryGlassDot3,11225,GY4PDqrCZdcPWb4Ep
pleather mask,https://acnhcdn.com/acdb/accessories/AccessoryMouthLeatherBlack.png,Black,No,770,192,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,goth,For sale,AccessoryMouthLeatherBlack,6040,aN6Wsxguggh39oBiF
post-op patch,https://acnhcdn.com/acdb/accessories/AccessoryGlassEyepatchWhite.png,White,No,490,122,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,goth,For sale,AccessoryGlassEyepatchWhite,4452,8Qgoizxz547DtMNd7
privacy mask,https://acnhcdn.com/acdb/accessories/AccessoryMouthCrowBlack.png,Black,No,560,140,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; goth; comfy,For sale,AccessoryMouthCrowBlack,4671,4GDJFfMNHhsaXXrAN
reflector,https://acnhcdn.com/acdb/accessories/AccessoryGlassMirrorGray.png,Gray,No,560,140,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,work,For sale,AccessoryGlassMirrorGray,6039,J4EgETRkyeSESkRB7
retro shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRetro0.png,Yellow,No,1560,390,White,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; party; vacation,For sale,AccessoryGlassRetro0,4456,SFFhXhR5sYQzJwXWj
retro shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRetro1.png,Green,No,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; party; vacation,For sale,AccessoryGlassRetro1,11209,zYw3PhLHsw2KZ7TBK
retro shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRetro2.png,Red,No,1560,390,Pink,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; party; vacation,For sale,AccessoryGlassRetro2,11210,zg6uY6WZNQcopNq67
retro shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRetro3.png,Purple,No,1560,390,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; party; vacation,For sale,AccessoryGlassRetro3,11211,QqEG7ktLKMaXweFzg
retro shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRetro4.png,Blue,No,1560,390,Light blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; party; vacation,For sale,AccessoryGlassRetro4,11212,cJCaAmMdqrHG8uDLH
retro shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRetro5.png,Gray,No,1560,390,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; party; vacation,For sale,AccessoryGlassRetro5,11213,6oqHAyihAjKRfH72Z
rhinestone shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRhinestone0.png,Red,No,1040,260,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical; vacation,For sale,AccessoryGlassRhinestone0,4683,BJFhJqt9KuaWGaWuM
rhinestone shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRhinestone1.png,Ochre,No,1040,260,Brown,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical; vacation,For sale,AccessoryGlassRhinestone1,11226,iwtSmya59DpyGFB97
rhinestone shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRhinestone2.png,Purple,No,1040,260,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical; vacation,For sale,AccessoryGlassRhinestone2,11227,qy2BWYZvJedPJ69yX
rimmed glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassCircle0.png,Black,No,630,157,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; formal; work,For sale,AccessoryGlassCircle0,4235,DyPvwyWQK47TL4tjW
rimmed glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassCircle1.png,Gold,No,630,157,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; formal; work,For sale,AccessoryGlassCircle1,11184,xqu5YAX6AmrXR4Qmd
rimmed glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassCircle2.png,Gray,No,630,157,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; formal; work,For sale,AccessoryGlassCircle2,11185,jA7gAHyzXHk8qBRuq
rimmed glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassCircle3.png,Brown,No,630,157,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; formal; work,For sale,AccessoryGlassCircle3,11186,RpfNwdBEPoqgF5pkh
rimmed glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassCircle4.png,Purple,No,630,157,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; formal; work,For sale,AccessoryGlassCircle4,11187,fjKzCMBMhcJNEjsTv
round shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBoston0.png,Black,No,1560,390,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; party; vacation,For sale,AccessoryGlassBoston0,4241,SdqiPF4Fzw8HrPY4k
round shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBoston1.png,Green,No,1560,390,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; party; vacation,For sale,AccessoryGlassBoston1,11196,Mf9c5DHdko9uWo2Hu
round shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBoston2.png,Blue,No,1560,390,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; party; vacation,For sale,AccessoryGlassBoston2,11197,hyhWF8rW2Y2AkXGTj
round shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBoston3.png,Yellow,No,1560,390,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; party; vacation,For sale,AccessoryGlassBoston3,11198,BE37D4h9xHkhRwgmH
round shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBoston4.png,Pink,No,1560,390,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; party; vacation,For sale,AccessoryGlassBoston4,11199,KFNjnL6rqYckLECFB
round shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBoston5.png,Red,No,1560,390,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; party; vacation,For sale,AccessoryGlassBoston5,11200,Z9bJ6cYkY6hC4mL4o
round shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBoston6.png,White,No,1560,390,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; party; vacation,For sale,AccessoryGlassBoston6,11201,z8KywWDutyXSsgXoy
round shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassBoston7.png,Purple,No,1560,390,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; party; vacation,For sale,AccessoryGlassBoston7,11202,fy6sue9jdYtpwh4Aq
round tinted shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRound0.png,Brown,No,880,220,Orange,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,AccessoryGlassRound0,4607,GdrT6sBLFECRG8LyN
round tinted shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRound1.png,Light brown,No,880,220,Orange,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,AccessoryGlassRound1,11220,KqtiBXYfKejymQ4Wg
round tinted shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRound2.png,Dark brown,No,880,220,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,AccessoryGlassRound2,11221,tfuBgNyNNSXc3o4Q2
round tinted shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassRound3.png,Green,No,880,220,Green,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,AccessoryGlassRound3,11222,CeX6fKZRL2XFK7jnW
rounded beard,https://acnhcdn.com/acdb/accessories/AccessoryMouthBeardRoundBlack.png,Black,No,980,245,Colorful,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy; theatrical,For sale,AccessoryMouthBeardRoundBlack,4679,As4RR5kDBbDWqHP69
shattered glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassCrackBlack.png,Black,No,NFS,10,Black,Light blue,1x1,Recycle bin,,1.0.0,Simple,goth,Not for sale,AccessoryGlassCrackBlack,4337,9nxh9LSDKZoYjygJg
ski goggles,https://acnhcdn.com/acdb/accessories/AccessoryGlassGogglesski0.png,White,No,980,245,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassGogglesski0,4453,GWhWLPt3sExfeAG2c
ski goggles,https://acnhcdn.com/acdb/accessories/AccessoryGlassGogglesski1.png,Yellow,No,980,245,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassGogglesski1,11479,NwNqq5g2iw4DeMsBY
ski goggles,https://acnhcdn.com/acdb/accessories/AccessoryGlassGogglesski2.png,Purple,No,980,245,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassGogglesski2,11480,4umKSoR2BWtW6JyFK
ski goggles,https://acnhcdn.com/acdb/accessories/AccessoryGlassGogglesski3.png,Pink,No,980,245,Purple,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassGogglesski3,11481,RBByDZoTeK5b6jvXn
ski goggles,https://acnhcdn.com/acdb/accessories/AccessoryGlassGogglesski4.png,Green,No,980,245,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassGogglesski4,11482,SydPBHGEnpRAKuCfq
ski goggles,https://acnhcdn.com/acdb/accessories/AccessoryGlassGogglesski5.png,Orange,No,980,245,Light blue,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassGogglesski5,11483,vSksuA8nCN72Tq3ji
sporty shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassSports0.png,Black,No,1300,325,Black,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassSports0,4458,QkHqffg8X4eTL6PXX
sporty shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassSports1.png,White,No,1300,325,White,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassSports1,11489,CA5YASgCBpgL2PSpX
sporty shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassSports2.png,Pink,No,1300,325,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassSports2,11490,GgdcckY8p5Rg5NyTY
sporty shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassSports3.png,Lime,No,1300,325,Green,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassSports3,11491,uwEjreWEdYSbuxXE9
sporty shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassSports4.png,Light blue,No,1300,325,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,AccessoryGlassSports4,11492,THB8TWPykhsELXErr
square glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassSquare0.png,Brown,No,880,220,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,AccessoryGlassSquare0,4236,rAzkKijSEqXzoAZKY
