Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Source,SourceNotes,Style,LabelThemes,Catalog
do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle5.png,purple,No,560,140,purple,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,work,fs
do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle6.png,green,No,560,140,green,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,work,fs
do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle7.png,beige,No,560,140,beige,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,work,fs
dotted shower cap,https://acnhcdn.com/latest/ClosetIcon/CapHatShowercap0.png,pink,No,560,140,pink,pink,Able Sisters,Available from Able Sisters shop only,simple,comfy,fs
dotted shower cap,https://acnhcdn.com/latest/ClosetIcon/CapHatShowercap1.png,blue,No,560,140,light blue,light blue,Able Sisters,Available from Able Sisters shop only,simple,comfy,fs
earth-egg shell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggground0.png,none,Yes,-1,800,red,yellow,Crafting,Obtained after collecting Earth Eggs during Bunny Day Event,active,fairy tale; party; theatrical,nfs
egg party hat,https://acnhcdn.com/latest/ClosetIcon/CapHatEggparty0.png,none,Yes,-1,4800,colorful,colorful,Crafting,"Obtained after collecting all egg outfits (shell, dress, and shoe)",gorgeous,fairy tale; party; theatrical,nfs
eggshell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggWhite.png,white,No,560,140,white,white,Able Sisters,Available from Able Sisters shop only,simple,fairy tale; party; theatrical,fs
elder mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskOkinaWhite.png,white,No,-1,1500,beige,black,Gulliver,,elegant,goth; theatrical,nfs
elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant0.png,purple,No,2100,525,purple,purple,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party; theatrical,fs
elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant1.png,green,No,2100,525,green,green,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party; theatrical,fs
elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant2.png,red,No,2100,525,red,red,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party; theatrical,fs
elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant3.png,white,No,2100,525,white,white,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party; theatrical,fs
elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant4.png,black,No,2100,525,black,black,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; party; theatrical,fs
explorer's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatExpedition0.png,camel,No,1040,260,beige,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; work,fs
explorer's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatExpedition1.png,avocado,No,1040,260,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; work,fs
explorer's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatExpedition2.png,beige,No,1040,260,gray,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; work,fs
explorer's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatExpedition3.png,blue,No,1040,260,blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; work,fs
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl0.png,red,No,1560,390,red,red,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl1.png,pink,No,1560,390,pink,pink,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl2.png,yellow,No,1560,390,yellow,yellow,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl3.png,green,No,1560,390,green,green,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl4.png,blue,No,1560,390,blue,blue,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl5.png,light blue,No,1560,390,light blue,light blue,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl6.png,light green,No,1560,390,green,green,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl7.png,orange,No,1560,390,orange,orange,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; theatrical,fs
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka0.png,beige,No,1300,325,beige,beige,Able Sisters,Available from Able Sisters shop only,elegant,everyday; formal; party,fs
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka1.png,brown,No,1300,325,brown,brown,Able Sisters,Available from Able Sisters shop only,elegant,everyday; formal; party,fs
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka2.png,gray,No,1300,325,gray,gray,Able Sisters,Available from Able Sisters shop only,elegant,everyday; formal; party,fs
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka3.png,black,No,1300,325,black,black,Able Sisters,Available from Able Sisters shop only,elegant,everyday; formal; party,fs
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka4.png,pink,No,1300,325,pink,pink,Able Sisters,Available from Able Sisters shop only,elegant,everyday; formal; party,fs
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka5.png,white,No,1300,325,white,white,Able Sisters,Available from Able Sisters shop only,elegant,everyday; formal; party,fs
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka6.png,red,No,1300,325,red,red,Able Sisters,Available from Able Sisters shop only,elegant,everyday; formal; party,fs
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt0.png,beige,No,1100,275,beige,brown,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; formal; work,fs
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt1.png,black,No,1100,275,black,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; formal; work,fs
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt2.png,green,No,1100,275,green,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; formal; work,fs
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt3.png,gray,No,1100,275,gray,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; formal; work,fs
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt4.png,white,No,1100,275,white,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; formal; work,fs
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt5.png,red,No,1100,275,red,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; formal; work,fs
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter0.png,black,No,1680,420,black,black,Able Sisters,Available from Able Sisters shop only,active,work,fs
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter1.png,flame orange,No,1680,420,orange,black,Able Sisters,Available from Able Sisters shop only,active,work,fs
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter2.png,brown,No,1680,420,brown,black,Able Sisters,Available from Able Sisters shop only,active,work,fs
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter3.png,lime yellow,No,1680,420,yellow,black,Able Sisters,Available from Able Sisters shop only,active,work,fs
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter4.png,avocado,No,1680,420,green,black,Able Sisters,Available from Able Sisters shop only,active,work,fs
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy0.png,pink,No,2340,585,pink,purple,Able Sisters,Available from Able Sisters shop only,gorgeous,everyday; party; theatrical,fs
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy1.png,blue,No,2340,585,blue,light blue,Able Sisters,Available from Able Sisters shop only,gorgeous,everyday; party; theatrical,fs
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy2.png,black,No,2340,585,black,gray,Able Sisters,Available from Able Sisters shop only,gorgeous,everyday; party; theatrical,fs
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy3.png,purple,No,2340,585,purple,purple,Able Sisters,Available from Able Sisters shop only,gorgeous,everyday; party; theatrical,fs
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy4.png,orange,No,2340,585,orange,yellow,Able Sisters,Available from Able Sisters shop only,gorgeous,everyday; party; theatrical,fs
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy5.png,green,No,2340,585,green,green,Able Sisters,Available from Able Sisters shop only,gorgeous,everyday; party; theatrical,fs
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy6.png,white,No,2340,585,white,white,Able Sisters,Available from Able Sisters shop only,gorgeous,everyday; party; theatrical,fs
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin0.png,pink,No,490,122,pink,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin1.png,blue,No,490,122,blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin2.png,green,No,490,122,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin3.png,yellow,No,490,122,yellow,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin4.png,purple,No,490,122,purple,purple,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball0.png,green,No,1440,360,green,white,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball1.png,white,No,1440,360,white,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball2.png,yellow,No,1440,360,yellow,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball3.png,berry red,No,1440,360,red,white,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball4.png,blue,No,1440,360,blue,white,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball5.png,turquoise,No,1440,360,green,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball6.png,red,No,1440,360,orange,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball7.png,black,No,1440,360,black,white,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
fox mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskFox0.png,white,No,1400,350,white,red,Able Sisters,Available from Able Sisters shop only,cool,goth; theatrical,fs
fox mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskFox1.png,black,No,1400,350,black,red,Able Sisters,Available from Able Sisters shop only,cool,goth; theatrical,fs
frog cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog0.png,green,No,1120,280,green,green,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
frog cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog1.png,blue,No,1120,280,light blue,light blue,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
frog cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog2.png,red,No,1120,280,red,red,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
frog cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog3.png,yellow,No,1120,280,yellow,yellow,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
frugal hat,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple0.png,brown,No,350,87,brown,brown,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,fairy tale; goth,fs
frugal hat,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple1.png,green,No,350,87,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,fairy tale; goth,fs
frugal hat,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple2.png,blue-gray,No,350,87,blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,fairy tale; goth,fs
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya0.png,red,No,-1,1350,red,colorful,Gulliver,,cute,theatrical; work,nfs
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya1.png,pink,No,-1,1350,pink,colorful,Gulliver,,cute,theatrical; work,nfs
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya2.png,golden yellow,No,-1,1350,orange,colorful,Gulliver,,cute,theatrical; work,nfs
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya3.png,green,No,-1,1350,green,colorful,Gulliver,,cute,theatrical; work,nfs
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya4.png,blue,No,-1,1350,blue,colorful,Gulliver,,cute,theatrical; work,nfs
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya5.png,purple,No,-1,1350,purple,colorful,Gulliver,,cute,theatrical; work,nfs
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya6.png,black,No,-1,1350,black,colorful,Gulliver,,cute,theatrical; work,nfs
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon0.png,red,No,1470,367,red,red,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon1.png,green,No,1470,367,green,green,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon2.png,blue,No,1470,367,blue,blue,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon3.png,yellow,No,1470,367,yellow,yellow,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon4.png,orange,No,1470,367,orange,orange,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon5.png,pink,No,1470,367,pink,pink,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon6.png,white,No,1470,367,white,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon7.png,black,No,1470,367,black,black,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
glengarry,https://acnhcdn.com/latest/ClosetIcon/CapHatGreeneryRed.png,black,No,1320,330,black,red,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
gold helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceKnightGold.png,gold,Yes,-1,50000,yellow,red,Crafting,,gorgeous,fairy tale; goth,nfs
gold rose crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentRose5.png,gold,Yes,-1,12000,yellow,yellow,Crafting,,cute,fairy tale; party; vacation,nfs
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress0.png,purple,No,1120,280,purple,colorful,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; party; theatrical,fs
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress1.png,black,No,1120,280,black,colorful,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; party; theatrical,fs
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress2.png,red,No,1120,280,red,colorful,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; party; theatrical,fs
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress3.png,pink,No,1120,280,pink,colorful,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; party; theatrical,fs
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress4.png,blue,No,1120,280,blue,colorful,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; party; theatrical,fs
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress5.png,light purple,No,1120,280,purple,colorful,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; party; theatrical,fs
grape hat,https://acnhcdn.com/latest/ClosetIcon/CapHatGrape.png,purple,No,700,175,purple,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,fairy tale; party; theatrical,fs
halo,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentAAngel0.png,gold,No,2220,555,yellow,yellow,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
handmade crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCChildren0.png,na,No,300,75,red,colorful,World Children's Day,,active,fairy tale; theatrical,nfs
headband,https://acnhcdn.com/latest/ClosetIcon/CapWigTurban0.png,pink,No,1400,350,pink,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
headband,https://acnhcdn.com/latest/ClosetIcon/CapWigTurban1.png,blue,No,1400,350,blue,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
headband,https://acnhcdn.com/latest/ClosetIcon/CapWigTurban2.png,purple,No,1400,350,purple,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
headband,https://acnhcdn.com/latest/ClosetIcon/CapWigTurban3.png,green,No,1400,350,green,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
headgear,https://acnhcdn.com/latest/ClosetIcon/CapCostumeHeadgear0.png,red,No,910,227,red,colorful,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
headgear,https://acnhcdn.com/latest/ClosetIcon/CapCostumeHeadgear1.png,blue,No,910,227,blue,colorful,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
headgear,https://acnhcdn.com/latest/ClosetIcon/CapCostumeHeadgear2.png,green,No,910,227,green,colorful,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
headkerchief,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceHokkamuriGreen.png,green,No,490,122,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,goth; outdoorsy,fs
heart hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHearthairpin0.png,pink,No,700,175,pink,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
heart hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHearthairpin1.png,red,No,700,175,red,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
heart hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHearthairpin2.png,green,No,700,175,green,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
heart hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHearthairpin3.png,blue,No,700,175,blue,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
heart hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHearthairpin4.png,black,No,700,175,black,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
helmet with goggles,https://acnhcdn.com/latest/ClosetIcon/CapCostumeGogglehelmet0.png,pink,No,1100,275,pink,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
helmet with goggles,https://acnhcdn.com/latest/ClosetIcon/CapCostumeGogglehelmet1.png,green,No,1100,275,green,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
helmet with goggles,https://acnhcdn.com/latest/ClosetIcon/CapCostumeGogglehelmet2.png,purple,No,1100,275,purple,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
helmet with goggles,https://acnhcdn.com/latest/ClosetIcon/CapCostumeGogglehelmet3.png,blue,No,1100,275,blue,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
helmet with goggles,https://acnhcdn.com/latest/ClosetIcon/CapCostumeGogglehelmet4.png,red,No,1100,275,red,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
helmet with goggles,https://acnhcdn.com/latest/ClosetIcon/CapCostumeGogglehelmet5.png,light blue,No,1100,275,light blue,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
helmet with goggles,https://acnhcdn.com/latest/ClosetIcon/CapCostumeGogglehelmet6.png,black,No,1100,275,black,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
helmet with goggles,https://acnhcdn.com/latest/ClosetIcon/CapCostumeGogglehelmet7.png,yellow,No,1100,275,yellow,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
hibiscus hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHibiscus0.png,red,No,560,140,red,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,fairy tale; vacation,fs
hibiscus hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHibiscus1.png,yellow,No,560,140,yellow,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,fairy tale; vacation,fs
hibiscus hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHibiscus2.png,white,No,560,140,white,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,fairy tale; vacation,fs
hibiscus hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHibiscus3.png,pink,No,560,140,pink,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,fairy tale; vacation,fs
hockey mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthHockeyWhite.png,white,No,1440,360,white,white,Able Sisters,Available from Able Sisters shop only,cool,goth; sporty; work,fs
hot-dog hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsSausage.png,red,No,560,140,red,red,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
hyacinth crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentHyacinth1.png,red,Yes,-1,640,red,yellow,Crafting,,cute,fairy tale; party; vacation,nfs
imitation cow skull,https://acnhcdn.com/latest/ClosetIcon/CapHatCowWhite.png,white,No,1120,280,white,white,Able Sisters,Available from Able Sisters shop only,cool,goth; theatrical,fs
imp hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeDevil0.png,black,No,1760,440,black,black,Able Sisters,Available from Able Sisters shop only,cool,fairy tale; goth; theatrical,fs
imp hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeDevil1.png,red,No,1760,440,red,red,Able Sisters,Available from Able Sisters shop only,cool,fairy tale; goth; theatrical,fs
jester's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatClown0.png,purple & yellow,No,1900,475,purple,yellow,Able Sisters,Available from Able Sisters shop only,active,fairy tale; goth; party; theatrical; work,fs
jester's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatClown1.png,black & white,No,1900,475,black,white,Able Sisters,Available from Able Sisters shop only,active,fairy tale; goth; party; theatrical; work,fs
jester's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatClown2.png,red & blue,No,1900,475,red,light blue,Able Sisters,Available from Able Sisters shop only,active,fairy tale; goth; party; theatrical; work,fs
jester's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatClown3.png,green & red,No,1900,475,green,orange,Able Sisters,Available from Able Sisters shop only,active,fairy tale; goth; party; theatrical; work,fs
jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey0.png,pink,No,1120,280,pink,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey1.png,orange,No,1120,280,orange,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey2.png,green,No,1120,280,green,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey3.png,yellow,No,1120,280,yellow,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey4.png,blue,No,1120,280,blue,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey5.png,red,No,1120,280,red,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey6.png,black,No,1120,280,black,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey7.png,white,No,1120,280,white,black,Able Sisters,Available from Able Sisters shop only,active,sporty; work,fs
kaffiyeh,https://acnhcdn.com/latest/ClosetIcon/CapHelmetKandula0.png,white,No,-1,800,white,black,Gulliver,,elegant,everyday; formal,nfs
kaffiyeh,https://acnhcdn.com/latest/ClosetIcon/CapHelmetKandula1.png,red,No,-1,800,red,black,Gulliver,,elegant,everyday; formal,nfs
kaffiyeh,https://acnhcdn.com/latest/ClosetIcon/CapHelmetKandula2.png,black,No,-1,800,gray,black,Gulliver,,elegant,everyday; formal,nfs
kappa cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeKappa0.png,green,No,980,245,green,green,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
kappa cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeKappa1.png,pink,No,980,245,pink,pink,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
